

 **** Upper caste keywords and negative aspect ****
Journal IN-thehindu-opinion ; between poor and upper_caste is 0.1850
Journal IN-thehindu-opinion ; between people and employer is 0.6112
Journal IN-thehindu-opinion ; between people and national is 0.6686
Journal IN-thehindu-opinion ; between people and international is 0.5874
Journal IN-thehindu-opinion ; between people and rich is 0.6002
Journal IN-thehindu-opinion ; between subject and government is 0.9246
Journal IN-thehindu-opinion ; between subject and democracy is 0.9245
Journal IN-thehindu-opinion ; between subject and election is 0.4582
Journal IN-thehindu-opinion ; between subject and college is 0.3956
Journal IN-thehindu-opinion ; between subject and education is 0.7585
Journal IN-thehindu-opinion ; between subject and scholar is 0.5163
Journal IN-thehindu-opinion ; between subject and merit is 0.8273
Journal IN-thehindu-opinion ; between subject and meritorious is 0.6014
Journal IN-thehindu-opinion ; between subject and employer is 0.8034
Journal IN-thehindu-opinion ; between subject and national is 0.7168
Journal IN-thehindu-opinion ; between subject and international is 0.6789
Journal IN-thehindu-opinion ; between subject and rich is 0.8230
Journal IN-thehindu-opinion ; between object and government is 0.7134
Journal IN-thehindu-opinion ; between object and democracy is 0.6950
Journal IN-thehindu-opinion ; between object and election is 0.2809
Journal IN-thehindu-opinion ; between object and college is 0.6495
Journal IN-thehindu-opinion ; between object and education is 0.6286
Journal IN-thehindu-opinion ; between object and scholar is 0.7107
Journal IN-thehindu-opinion ; between object and merit is 0.6214
Journal IN-thehindu-opinion ; between object and meritorious is 0.7156
Journal IN-thehindu-opinion ; between object and employer is 0.7071
Journal IN-thehindu-opinion ; between object and national is 0.6193
Journal IN-thehindu-opinion ; between object and international is 0.5829
Journal IN-thehindu-opinion ; between object and rich is 0.6909
Journal IN-thehindu-opinion ; between human and government is 0.6753
Journal IN-thehindu-opinion ; between human and democracy is 0.7099
Journal IN-thehindu-opinion ; between human and election is 0.3623
Journal IN-thehindu-opinion ; between human and college is 0.4363
Journal IN-thehindu-opinion ; between human and education is 0.8095
Journal IN-thehindu-opinion ; between human and scholar is 0.4602
Journal IN-thehindu-opinion ; between human and merit is 0.5631
Journal IN-thehindu-opinion ; between human and meritorious is 0.5345
Journal IN-thehindu-opinion ; between human and employer is 0.9066
Journal IN-thehindu-opinion ; between human and national is 0.6390
Journal IN-thehindu-opinion ; between human and international is 0.6937
Journal IN-thehindu-opinion ; between human and rich is 0.9631
Journal IN-thehindu-opinion ; between market and government is 0.4254
Journal IN-thehindu-opinion ; between market and democracy is 0.3951
Journal IN-thehindu-opinion ; between market and election is 0.2166
Journal IN-thehindu-opinion ; between market and college is 0.0943
Journal IN-thehindu-opinion ; between market and education is 0.5884
Journal IN-thehindu-opinion ; between market and scholar is 0.0524
Journal IN-thehindu-opinion ; between market and merit is 0.2853
Journal IN-thehindu-opinion ; between market and meritorious is 0.2784
Journal IN-thehindu-opinion ; between market and employer is 0.8565
Journal IN-thehindu-opinion ; between market and national is 0.4028
Journal IN-thehindu-opinion ; between market and international is 0.5751
Journal IN-thehindu-opinion ; between market and rich is 0.8010
Journal IN-indianexpress-india ; between individual and government is 0.7073
Journal IN-indianexpress-india ; between individual and democracy is 0.7938
Journal IN-indianexpress-india ; between individual and election is 0.4368
Journal IN-indianexpress-india ; between individual and college is 0.4621
Journal IN-indianexpress-india ; between individual and education is 0.5275
Journal IN-indianexpress-india ; between individual and scholar is 0.5741
Journal IN-indianexpress-india ; between individual and merit is 0.5932
Journal IN-indianexpress-india ; between individual and meritorious is 0.4954
Journal IN-indianexpress-india ; between individual and employer is 0.7202
Journal IN-indianexpress-india ; between individual and national is 0.8375
Journal IN-indianexpress-india ; between individual and international is 0.7936
Journal IN-indianexpress-india ; between individual and rich is 0.7535
Journal IN-indianexpress-india ; between man and government is 0.1577
Journal IN-indianexpress-india ; between man and democracy is 0.2074
Journal IN-indianexpress-india ; between man and election is 0.2554
Journal IN-indianexpress-india ; between man and college is 0.7848
Journal IN-indianexpress-india ; between man and education is 0.2694
Journal IN-indianexpress-india ; between man and scholar is 0.8318
Journal IN-indianexpress-india ; between man and merit is 0.2554
Journal IN-indianexpress-india ; between man and meritorious is 0.5111
Journal IN-indianexpress-india ; between man and employer is 0.2075
Journal IN-indianexpress-india ; between man and national is 0.3165
Journal IN-indianexpress-india ; between man and international is 0.1449
Journal IN-indianexpress-india ; between man and rich is 0.1752
Journal IN-indianexpress-india ; between woman and government is 0.0841
Journal IN-indianexpress-india ; between woman and democracy is 0.1585
Journal IN-indianexpress-india ; between woman and election is 0.1705
Journal IN-indianexpress-india ; between woman and college is 0.9089
Journal IN-indianexpress-india ; between woman and education is 0.3045
Journal IN-indianexpress-india ; between woman and scholar is 0.8453
Journal IN-indianexpress-india ; between woman and merit is 0.2124
Journal IN-indianexpress-india ; between woman and meritorious is 0.4000
Journal IN-indianexpress-india ; between woman and employer is 0.2042
Journal IN-indianexpress-india ; between woman and national is 0.3070
Journal IN-indianexpress-india ; between woman and international is 0.0708
Journal IN-indianexpress-india ; between woman and rich is 0.1755
Journal IN-indianexpress-india ; between person and government is 0.7208
Journal IN-indianexpress-india ; between person and democracy is 0.8247
Journal IN-indianexpress-india ; between person and election is 0.4583
Journal IN-indianexpress-india ; between person and college is 0.5192
Journal IN-indianexpress-india ; between person and education is 0.4218
Journal IN-indianexpress-india ; between person and scholar is 0.7063
Journal IN-indianexpress-india ; between person and merit is 0.6164
Journal IN-indianexpress-india ; between person and meritorious is 0.5128
Journal IN-indianexpress-india ; between person and employer is 0.5534
Journal IN-indianexpress-india ; between person and national is 0.6658
Journal IN-indianexpress-india ; between person and international is 0.6102
Journal IN-indianexpress-india ; between person and rich is 0.5633
Journal IN-indianexpress-india ; between people and government is 0.7393
Journal IN-indianexpress-india ; between people and democracy is 0.8025
Journal IN-indianexpress-india ; between people and election is 0.4080
Journal IN-indianexpress-india ; between people and college is 0.5578
Journal IN-indianexpress-india ; between people and education is 0.4958
Journal IN-indianexpress-india ; between people and scholar is 0.6676
Journal IN-indianexpress-india ; between people and merit is 0.6076
Journal IN-indianexpress-india ; between people and meritorious is 0.5731
Journal IN-indianexpress-india ; between people and employer is 0.6112
Journal IN-indianexpress-india ; between people and national is 0.6686
Journal IN-indianexpress-india ; between people and international is 0.5874
Journal IN-indianexpress-india ; between people and rich is 0.6002
Journal IN-indianexpress-india ; between subject and government is 0.9246
Journal IN-indianexpress-india ; between subject and democracy is 0.9245
Journal IN-indianexpress-india ; between subject and election is 0.4582
Journal IN-indianexpress-india ; between subject and college is 0.3956
Journal IN-indianexpress-india ; between subject and education is 0.7585
Journal IN-indianexpress-india ; between subject and scholar is 0.5163
Journal IN-indianexpress-india ; between subject and merit is 0.8273
Journal IN-indianexpress-india ; between subject and meritorious is 0.6014
Journal IN-indianexpress-india ; between subject and employer is 0.8034
Journal IN-indianexpress-india ; between subject and national is 0.7168
Journal IN-indianexpress-india ; between subject and international is 0.6789
Journal IN-indianexpress-india ; between subject and rich is 0.8230
Journal IN-indianexpress-india ; between object and government is 0.7134
Journal IN-indianexpress-india ; between object and democracy is 0.6950
Journal IN-indianexpress-india ; between object and election is 0.2809
Journal IN-indianexpress-india ; between object and college is 0.6495
Journal IN-indianexpress-india ; between object and education is 0.6286
Journal IN-indianexpress-india ; between object and scholar is 0.7107
Journal IN-indianexpress-india ; between object and merit is 0.6214
Journal IN-indianexpress-india ; between object and meritorious is 0.7156
Journal IN-indianexpress-india ; between object and employer is 0.7071
Journal IN-indianexpress-india ; between object and national is 0.6193
Journal IN-indianexpress-india ; between object and international is 0.5829
Journal IN-indianexpress-india ; between object and rich is 0.6909
Journal IN-indianexpress-india ; between human and government is 0.6753
Journal IN-indianexpress-india ; between human and democracy is 0.7099
Journal IN-indianexpress-india ; between human and election is 0.3623
Journal IN-indianexpress-india ; between human and college is 0.4363
Journal IN-indianexpress-india ; between human and education is 0.8095
Journal IN-indianexpress-india ; between human and scholar is 0.4602
Journal IN-indianexpress-india ; between human and merit is 0.5631
Journal IN-indianexpress-india ; between human and meritorious is 0.5345
Journal IN-indianexpress-india ; between human and employer is 0.9066
Journal IN-indianexpress-india ; between human and national is 0.6390
Journal IN-indianexpress-india ; between human and international is 0.6937
Journal IN-indianexpress-india ; between human and rich is 0.9631
Journal IN-indianexpress-india ; between market and government is 0.4254
Journal IN-indianexpress-india ; between market and democracy is 0.3951
Journal IN-indianexpress-india ; between market and election is 0.2166
Journal IN-indianexpress-india ; between market and college is 0.0943
Journal IN-indianexpress-india ; between market and education is 0.5884
Journal IN-indianexpress-india ; between market and scholar is 0.0524
Journal IN-indianexpress-india ; between market and merit is 0.2853
Journal IN-indianexpress-india ; between market and meritorious is 0.2784
Journal IN-indianexpress-india ; between market and employer is 0.8565
Journal IN-indianexpress-india ; between market and national is 0.4028
Journal IN-indianexpress-india ; between market and international is 0.5751
Journal IN-indianexpress-india ; between market and rich is 0.8010
Journal IN-indianexpress-opinion ; between individual and government is 0.7073
Journal IN-indianexpress-opinion ; between individual and democracy is 0.7938
Journal IN-indianexpress-opinion ; between individual and election is 0.4368
Journal IN-indianexpress-opinion ; between individual and college is 0.4621
Journal IN-indianexpress-opinion ; between individual and education is 0.5275
Journal IN-indianexpress-opinion ; between individual and scholar is 0.5741
Journal IN-indianexpress-opinion ; between individual and merit is 0.5932
Journal IN-indianexpress-opinion ; between individual and meritorious is 0.4954
Journal IN-indianexpress-opinion ; between individual and employer is 0.7202
Journal IN-indianexpress-opinion ; between individual and national is 0.8375
Journal IN-indianexpress-opinion ; between individual and international is 0.7936
Journal IN-indianexpress-opinion ; between individual and rich is 0.7535
Journal IN-indianexpress-opinion ; between man and government is 0.1577
Journal IN-indianexpress-opinion ; between man and democracy is 0.2074
Journal IN-indianexpress-opinion ; between man and election is 0.2554
Journal IN-indianexpress-opinion ; between man and college is 0.7848
Journal IN-indianexpress-opinion ; between man and education is 0.2694
Journal IN-indianexpress-opinion ; between man and scholar is 0.8318
Journal IN-indianexpress-opinion ; between man and merit is 0.2554
Journal IN-indianexpress-opinion ; between man and meritorious is 0.5111
Journal IN-indianexpress-opinion ; between man and employer is 0.2075
Journal IN-indianexpress-opinion ; between man and national is 0.3165
Journal IN-indianexpress-opinion ; between man and international is 0.1449
Journal IN-indianexpress-opinion ; between man and rich is 0.1752
Journal IN-indianexpress-opinion ; between woman and government is 0.0841
Journal IN-indianexpress-opinion ; between woman and democracy is 0.1585
Journal IN-indianexpress-opinion ; between woman and election is 0.1705
Journal IN-indianexpress-opinion ; between woman and college is 0.9089
Journal IN-indianexpress-opinion ; between woman and education is 0.3045
Journal IN-indianexpress-opinion ; between woman and scholar is 0.8453
Journal IN-indianexpress-opinion ; between woman and merit is 0.2124
Journal IN-indianexpress-opinion ; between woman and meritorious is 0.4000
Journal IN-indianexpress-opinion ; between woman and employer is 0.2042
Journal IN-indianexpress-opinion ; between woman and national is 0.3070
Journal IN-indianexpress-opinion ; between woman and international is 0.0708
Journal IN-indianexpress-opinion ; between woman and rich is 0.1755
Journal IN-indianexpress-opinion ; between person and government is 0.7208
Journal IN-indianexpress-opinion ; between person and democracy is 0.8247
Journal IN-indianexpress-opinion ; between person and election is 0.4583
Journal IN-indianexpress-opinion ; between person and college is 0.5192
Journal IN-indianexpress-opinion ; between person and education is 0.4218
Journal IN-indianexpress-opinion ; between person and scholar is 0.7063
Journal IN-indianexpress-opinion ; between person and merit is 0.6164
Journal IN-indianexpress-opinion ; between person and meritorious is 0.5128
Journal IN-indianexpress-opinion ; between person and employer is 0.5534
Journal IN-indianexpress-opinion ; between person and national is 0.6658
Journal IN-indianexpress-opinion ; between person and international is 0.6102
Journal IN-indianexpress-opinion ; between person and rich is 0.5633
Journal IN-indianexpress-opinion ; between people and government is 0.7393
Journal IN-indianexpress-opinion ; between people and democracy is 0.8025
Journal IN-indianexpress-opinion ; between people and election is 0.4080
Journal IN-indianexpress-opinion ; between people and college is 0.5578
Journal IN-indianexpress-opinion ; between people and education is 0.4958
Journal IN-indianexpress-opinion ; between people and scholar is 0.6676
Journal IN-indianexpress-opinion ; between people and merit is 0.6076
Journal IN-indianexpress-opinion ; between people and meritorious is 0.5731
Journal IN-indianexpress-opinion ; between people and employer is 0.6112
Journal IN-indianexpress-opinion ; between people and national is 0.6686
Journal IN-indianexpress-opinion ; between people and international is 0.5874
Journal IN-indianexpress-opinion ; between people and rich is 0.6002
Journal IN-indianexpress-opinion ; between subject and government is 0.9246
Journal IN-indianexpress-opinion ; between subject and democracy is 0.9245
Journal IN-indianexpress-opinion ; between subject and election is 0.4582
Journal IN-indianexpress-opinion ; between subject and college is 0.3956
Journal IN-indianexpress-opinion ; between subject and education is 0.7585
Journal IN-indianexpress-opinion ; between subject and scholar is 0.5163
Journal IN-indianexpress-opinion ; between subject and merit is 0.8273
Journal IN-indianexpress-opinion ; between subject and meritorious is 0.6014
Journal IN-indianexpress-opinion ; between subject and employer is 0.8034
Journal IN-indianexpress-opinion ; between subject and national is 0.7168
Journal IN-indianexpress-opinion ; between subject and international is 0.6789
Journal IN-indianexpress-opinion ; between subject and rich is 0.8230
Journal IN-indianexpress-opinion ; between object and government is 0.7134
Journal IN-indianexpress-opinion ; between object and democracy is 0.6950
Journal IN-indianexpress-opinion ; between object and election is 0.2809
Journal IN-indianexpress-opinion ; between object and college is 0.6495
Journal IN-indianexpress-opinion ; between object and education is 0.6286
Journal IN-indianexpress-opinion ; between object and scholar is 0.7107
Journal IN-indianexpress-opinion ; between object and merit is 0.6214
Journal IN-indianexpress-opinion ; between object and meritorious is 0.7156
Journal IN-indianexpress-opinion ; between object and employer is 0.7071
Journal IN-indianexpress-opinion ; between object and national is 0.6193
Journal IN-indianexpress-opinion ; between object and international is 0.5829
Journal IN-indianexpress-opinion ; between object and rich is 0.6909
Journal IN-indianexpress-opinion ; between human and government is 0.6753
Journal IN-indianexpress-opinion ; between human and democracy is 0.7099
Journal IN-indianexpress-opinion ; between human and election is 0.3623
Journal IN-indianexpress-opinion ; between human and college is 0.4363
Journal IN-indianexpress-opinion ; between human and education is 0.8095
Journal IN-indianexpress-opinion ; between human and scholar is 0.4602
Journal IN-indianexpress-opinion ; between human and merit is 0.5631
Journal IN-indianexpress-opinion ; between human and meritorious is 0.5345
Journal IN-indianexpress-opinion ; between human and employer is 0.9066
Journal IN-indianexpress-opinion ; between human and national is 0.6390
Journal IN-indianexpress-opinion ; between human and international is 0.6937
Journal IN-indianexpress-opinion ; between human and rich is 0.9631
Journal IN-indianexpress-opinion ; between market and government is 0.4254
Journal IN-indianexpress-opinion ; between market and democracy is 0.3951
Journal IN-indianexpress-opinion ; between market and election is 0.2166
Journal IN-indianexpress-opinion ; between market and college is 0.0943
Journal IN-indianexpress-opinion ; between market and education is 0.5884
Journal IN-indianexpress-opinion ; between market and scholar is 0.0524
Journal IN-indianexpress-opinion ; between market and merit is 0.2853
Journal IN-indianexpress-opinion ; between market and meritorious is 0.2784
Journal IN-indianexpress-opinion ; between market and employer is 0.8565
Journal IN-indianexpress-opinion ; between market and national is 0.4028
Journal IN-indianexpress-opinion ; between market and international is 0.5751
Journal IN-indianexpress-opinion ; between market and rich is 0.8010
Journal IN-indianexpress-editorials ; between individual and government is 0.7073
Journal IN-indianexpress-editorials ; between individual and democracy is 0.7938
Journal IN-indianexpress-editorials ; between individual and election is 0.4368
Journal IN-indianexpress-editorials ; between individual and college is 0.4621
Journal IN-indianexpress-editorials ; between individual and education is 0.5275
Journal IN-indianexpress-editorials ; between individual and scholar is 0.5741
Journal IN-indianexpress-editorials ; between individual and merit is 0.5932
Journal IN-indianexpress-editorials ; between individual and meritorious is 0.4954
Journal IN-indianexpress-editorials ; between individual and employer is 0.7202
Journal IN-indianexpress-editorials ; between individual and national is 0.8375
Journal IN-indianexpress-editorials ; between individual and international is 0.7936
Journal IN-indianexpress-editorials ; between individual and rich is 0.7535
Journal IN-indianexpress-editorials ; between man and government is 0.1577
Journal IN-indianexpress-editorials ; between man and democracy is 0.2074
Journal IN-indianexpress-editorials ; between man and election is 0.2554
Journal IN-indianexpress-editorials ; between man and college is 0.7848
Journal IN-indianexpress-editorials ; between man and education is 0.2694
Journal IN-indianexpress-editorials ; between man and scholar is 0.8318
Journal IN-indianexpress-editorials ; between man and merit is 0.2554
Journal IN-indianexpress-editorials ; between man and meritorious is 0.5111
Journal IN-indianexpress-editorials ; between man and employer is 0.2075
Journal IN-indianexpress-editorials ; between man and national is 0.3165
Journal IN-indianexpress-editorials ; between man and international is 0.1449
Journal IN-indianexpress-editorials ; between man and rich is 0.1752
Journal IN-indianexpress-editorials ; between woman and government is 0.0841
Journal IN-indianexpress-editorials ; between woman and democracy is 0.1585
Journal IN-indianexpress-editorials ; between woman and election is 0.1705
Journal IN-indianexpress-editorials ; between woman and college is 0.9089
Journal IN-indianexpress-editorials ; between woman and education is 0.3045
Journal IN-indianexpress-editorials ; between woman and scholar is 0.8453
Journal IN-indianexpress-editorials ; between woman and merit is 0.2124
Journal IN-indianexpress-editorials ; between woman and meritorious is 0.4000
Journal IN-indianexpress-editorials ; between woman and employer is 0.2042
Journal IN-indianexpress-editorials ; between woman and national is 0.3070
Journal IN-indianexpress-editorials ; between woman and international is 0.0708
Journal IN-indianexpress-editorials ; between woman and rich is 0.1755
Journal IN-indianexpress-editorials ; between person and government is 0.7208
Journal IN-indianexpress-editorials ; between person and democracy is 0.8247
Journal IN-indianexpress-editorials ; between person and election is 0.4583
Journal IN-indianexpress-editorials ; between person and college is 0.5192
Journal IN-indianexpress-editorials ; between person and education is 0.4218
Journal IN-indianexpress-editorials ; between person and scholar is 0.7063
Journal IN-indianexpress-editorials ; between person and merit is 0.6164
Journal IN-indianexpress-editorials ; between person and meritorious is 0.5128
Journal IN-indianexpress-editorials ; between person and employer is 0.5534
Journal IN-indianexpress-editorials ; between person and national is 0.6658
Journal IN-indianexpress-editorials ; between person and international is 0.6102
Journal IN-indianexpress-editorials ; between person and rich is 0.5633
Journal IN-indianexpress-editorials ; between people and government is 0.7393
Journal IN-indianexpress-editorials ; between people and democracy is 0.8025
Journal IN-indianexpress-editorials ; between people and election is 0.4080
Journal IN-indianexpress-editorials ; between people and college is 0.5578
Journal IN-indianexpress-editorials ; between people and education is 0.4958
Journal IN-indianexpress-editorials ; between people and scholar is 0.6676
Journal IN-indianexpress-editorials ; between people and merit is 0.6076
Journal IN-indianexpress-editorials ; between people and meritorious is 0.5731
Journal IN-indianexpress-editorials ; between people and employer is 0.6112
Journal IN-indianexpress-editorials ; between people and national is 0.6686
Journal IN-indianexpress-editorials ; between people and international is 0.5874
Journal IN-indianexpress-editorials ; between people and rich is 0.6002
Journal IN-indianexpress-editorials ; between subject and government is 0.9246
Journal IN-indianexpress-editorials ; between subject and democracy is 0.9245
Journal IN-indianexpress-editorials ; between subject and election is 0.4582
Journal IN-indianexpress-editorials ; between subject and college is 0.3956
Journal IN-indianexpress-editorials ; between subject and education is 0.7585
Journal IN-indianexpress-editorials ; between subject and scholar is 0.5163
Journal IN-indianexpress-editorials ; between subject and merit is 0.8273
Journal IN-indianexpress-editorials ; between subject and meritorious is 0.6014
Journal IN-indianexpress-editorials ; between subject and employer is 0.8034
Journal IN-indianexpress-editorials ; between subject and national is 0.7168
Journal IN-indianexpress-editorials ; between subject and international is 0.6789
Journal IN-indianexpress-editorials ; between subject and rich is 0.8230
Journal IN-indianexpress-editorials ; between object and government is 0.7134
Journal IN-indianexpress-editorials ; between object and democracy is 0.6950
Journal IN-indianexpress-editorials ; between object and election is 0.2809
Journal IN-indianexpress-editorials ; between object and college is 0.6495
Journal IN-indianexpress-editorials ; between object and education is 0.6286
Journal IN-indianexpress-editorials ; between object and scholar is 0.7107
Journal IN-indianexpress-editorials ; between object and merit is 0.6214
Journal IN-indianexpress-editorials ; between object and meritorious is 0.7156
Journal IN-indianexpress-editorials ; between object and employer is 0.7071
Journal IN-indianexpress-editorials ; between object and national is 0.6193
Journal IN-indianexpress-editorials ; between object and international is 0.5829
Journal IN-indianexpress-editorials ; between object and rich is 0.6909
Journal IN-indianexpress-editorials ; between human and government is 0.6753
Journal IN-indianexpress-editorials ; between human and democracy is 0.7099
Journal IN-indianexpress-editorials ; between human and election is 0.3623
Journal IN-indianexpress-editorials ; between human and college is 0.4363
Journal IN-indianexpress-editorials ; between human and education is 0.8095
Journal IN-indianexpress-editorials ; between human and scholar is 0.4602
Journal IN-indianexpress-editorials ; between human and merit is 0.5631
Journal IN-indianexpress-editorials ; between human and meritorious is 0.5345
Journal IN-indianexpress-editorials ; between human and employer is 0.9066
Journal IN-indianexpress-editorials ; between human and national is 0.6390
Journal IN-indianexpress-editorials ; between human and international is 0.6937
Journal IN-indianexpress-editorials ; between human and rich is 0.9631
Journal IN-indianexpress-editorials ; between market and government is 0.4254
Journal IN-indianexpress-editorials ; between market and democracy is 0.3951
Journal IN-indianexpress-editorials ; between market and election is 0.2166
Journal IN-indianexpress-editorials ; between market and college is 0.0943
Journal IN-indianexpress-editorials ; between market and education is 0.5884
Journal IN-indianexpress-editorials ; between market and scholar is 0.0524
Journal IN-indianexpress-editorials ; between market and merit is 0.2853
Journal IN-indianexpress-editorials ; between market and meritorious is 0.2784
Journal IN-indianexpress-editorials ; between market and employer is 0.8565
Journal IN-indianexpress-editorials ; between market and national is 0.4028
Journal IN-indianexpress-editorials ; between market and international is 0.5751
Journal IN-indianexpress-editorials ; between market and rich is 0.8010
Journal IN-thetimesofindia_00 ; between individual and government is 0.7073
Journal IN-thetimesofindia_00 ; between individual and democracy is 0.7938
Journal IN-thetimesofindia_00 ; between individual and election is 0.4368
Journal IN-thetimesofindia_00 ; between individual and college is 0.4621
Journal IN-thetimesofindia_00 ; between individual and education is 0.5275
Journal IN-thetimesofindia_00 ; between individual and scholar is 0.5741
Journal IN-thetimesofindia_00 ; between individual and merit is 0.5932
Journal IN-thetimesofindia_00 ; between individual and meritorious is 0.4954
Journal IN-thetimesofindia_00 ; between individual and employer is 0.7202
Journal IN-thetimesofindia_00 ; between individual and national is 0.8375
Journal IN-thetimesofindia_00 ; between individual and international is 0.7936
Journal IN-thetimesofindia_00 ; between individual and rich is 0.7535
Journal IN-thetimesofindia_00 ; between man and government is 0.1577
Journal IN-thetimesofindia_00 ; between man and democracy is 0.2074
Journal IN-thetimesofindia_00 ; between man and election is 0.2554
Journal IN-thetimesofindia_00 ; between man and college is 0.7848
Journal IN-thetimesofindia_00 ; between man and education is 0.2694
Journal IN-thetimesofindia_00 ; between man and scholar is 0.8318
Journal IN-thetimesofindia_00 ; between man and merit is 0.2554
Journal IN-thetimesofindia_00 ; between man and meritorious is 0.5111
Journal IN-thetimesofindia_00 ; between man and employer is 0.2075
Journal IN-thetimesofindia_00 ; between man and national is 0.3165
Journal IN-thetimesofindia_00 ; between man and international is 0.1449
Journal IN-thetimesofindia_00 ; between man and rich is 0.1752
Journal IN-thetimesofindia_00 ; between woman and government is 0.0841
Journal IN-thetimesofindia_00 ; between woman and democracy is 0.1585
Journal IN-thetimesofindia_00 ; between woman and election is 0.1705
Journal IN-thetimesofindia_00 ; between woman and college is 0.9089
Journal IN-thetimesofindia_00 ; between woman and education is 0.3045
Journal IN-thetimesofindia_00 ; between woman and scholar is 0.8453
Journal IN-thetimesofindia_00 ; between woman and merit is 0.2124
Journal IN-thetimesofindia_00 ; between woman and meritorious is 0.4000
Journal IN-thetimesofindia_00 ; between woman and employer is 0.2042
Journal IN-thetimesofindia_00 ; between woman and national is 0.3070
Journal IN-thetimesofindia_00 ; between woman and international is 0.0708
Journal IN-thetimesofindia_00 ; between woman and rich is 0.1755
Journal IN-thetimesofindia_00 ; between person and government is 0.7208
Journal IN-thetimesofindia_00 ; between person and democracy is 0.8247
Journal IN-thetimesofindia_00 ; between person and election is 0.4583
Journal IN-thetimesofindia_00 ; between person and college is 0.5192
Journal IN-thetimesofindia_00 ; between person and education is 0.4218
Journal IN-thetimesofindia_00 ; between person and scholar is 0.7063
Journal IN-thetimesofindia_00 ; between person and merit is 0.6164
Journal IN-thetimesofindia_00 ; between person and meritorious is 0.5128
Journal IN-thetimesofindia_00 ; between person and employer is 0.5534
Journal IN-thetimesofindia_00 ; between person and national is 0.6658
Journal IN-thetimesofindia_00 ; between person and international is 0.6102
Journal IN-thetimesofindia_00 ; between person and rich is 0.5633
Journal IN-thetimesofindia_00 ; between people and government is 0.7393
Journal IN-thetimesofindia_00 ; between people and democracy is 0.8025
Journal IN-thetimesofindia_00 ; between people and election is 0.4080
Journal IN-thetimesofindia_00 ; between people and college is 0.5578
Journal IN-thetimesofindia_00 ; between people and education is 0.4958
Journal IN-thetimesofindia_00 ; between people and scholar is 0.6676
Journal IN-thetimesofindia_00 ; between people and merit is 0.6076
Journal IN-thetimesofindia_00 ; between people and meritorious is 0.5731
Journal IN-thetimesofindia_00 ; between people and employer is 0.6112
Journal IN-thetimesofindia_00 ; between people and national is 0.6686
Journal IN-thetimesofindia_00 ; between people and international is 0.5874
Journal IN-thetimesofindia_00 ; between people and rich is 0.6002
Journal IN-thetimesofindia_00 ; between subject and government is 0.9246
Journal IN-thetimesofindia_00 ; between subject and democracy is 0.9245
Journal IN-thetimesofindia_00 ; between subject and election is 0.4582
Journal IN-thetimesofindia_00 ; between subject and college is 0.3956
Journal IN-thetimesofindia_00 ; between subject and education is 0.7585
Journal IN-thetimesofindia_00 ; between subject and scholar is 0.5163
Journal IN-thetimesofindia_00 ; between subject and merit is 0.8273
Journal IN-thetimesofindia_00 ; between subject and meritorious is 0.6014
Journal IN-thetimesofindia_00 ; between subject and employer is 0.8034
Journal IN-thetimesofindia_00 ; between subject and national is 0.7168
Journal IN-thetimesofindia_00 ; between subject and international is 0.6789
Journal IN-thetimesofindia_00 ; between subject and rich is 0.8230
Journal IN-thetimesofindia_00 ; between object and government is 0.7134
Journal IN-thetimesofindia_00 ; between object and democracy is 0.6950
Journal IN-thetimesofindia_00 ; between object and election is 0.2809
Journal IN-thetimesofindia_00 ; between object and college is 0.6495
Journal IN-thetimesofindia_00 ; between object and education is 0.6286
Journal IN-thetimesofindia_00 ; between object and scholar is 0.7107
Journal IN-thetimesofindia_00 ; between object and merit is 0.6214
Journal IN-thetimesofindia_00 ; between object and meritorious is 0.7156
Journal IN-thetimesofindia_00 ; between object and employer is 0.7071
Journal IN-thetimesofindia_00 ; between object and national is 0.6193
Journal IN-thetimesofindia_00 ; between object and international is 0.5829
Journal IN-thetimesofindia_00 ; between object and rich is 0.6909
Journal IN-thetimesofindia_00 ; between human and government is 0.6753
Journal IN-thetimesofindia_00 ; between human and democracy is 0.7099
Journal IN-thetimesofindia_00 ; between human and election is 0.3623
Journal IN-thetimesofindia_00 ; between human and college is 0.4363
Journal IN-thetimesofindia_00 ; between human and education is 0.8095
Journal IN-thetimesofindia_00 ; between human and scholar is 0.4602
Journal IN-thetimesofindia_00 ; between human and merit is 0.5631
Journal IN-thetimesofindia_00 ; between human and meritorious is 0.5345
Journal IN-thetimesofindia_00 ; between human and employer is 0.9066
Journal IN-thetimesofindia_00 ; between human and national is 0.6390
Journal IN-thetimesofindia_00 ; between human and international is 0.6937
Journal IN-thetimesofindia_00 ; between human and rich is 0.9631
Journal IN-thetimesofindia_00 ; between market and government is 0.4254
Journal IN-thetimesofindia_00 ; between market and democracy is 0.3951
Journal IN-thetimesofindia_00 ; between market and election is 0.2166
Journal IN-thetimesofindia_00 ; between market and college is 0.0943
Journal IN-thetimesofindia_00 ; between market and education is 0.5884
Journal IN-thetimesofindia_00 ; between market and scholar is 0.0524
Journal IN-thetimesofindia_00 ; between market and merit is 0.2853
Journal IN-thetimesofindia_00 ; between market and meritorious is 0.2784
Journal IN-thetimesofindia_00 ; between market and employer is 0.8565
Journal IN-thetimesofindia_00 ; between market and national is 0.4028
Journal IN-thetimesofindia_00 ; between market and international is 0.5751
